year,percentile,exp,antdyn,antsmb,greendyn,greensmb,glacier,landwater,GIA,antnet,greennet,sum
2007,5,0.0071414370890706775,-0.0003590506197156736,-0.0001480404580510993,0.002368218938504895,0.001988592860638551,0.007961889518149612,0.00036440904591380244,-0.0020967304089423286,-0.0004561320787612873,0.004411291023756954,0.018967157029022443
2007,10,0.0080908547103405,-0.00035126146089351005,-0.0001242724612475963,0.002402606846719171,0.0020146366767086416,0.00823257197359214,0.00037659843994505203,-0.0020967304089423286,-0.00043204406809159044,0.0044645940338787935,0.020333331543485263
2007,30,0.010479550565779209,-0.00032204441781310004,-8.28637494638059e-05,0.002493489002792517,0.002082328259197657,0.008798384743882066,0.00043754541010129994,-0.0020967304089423286,-0.00038200805354090655,0.0045965317191526914,0.02352209554827444
2007,33,0.010752068686299025,-0.0003175533164212365,-7.870536917942793e-05,0.0025057704101019078,0.002090363477356675,0.008860423628789268,0.00044668740818411273,-0.0020967304089423286,-0.00037593980416273976,0.004614903829677149,0.02387138985553521
2007,50,0.012228588341362773,-0.00028275208015452163,-5.859651019907563e-05,0.002562452489726699,0.002136370502885251,0.009190441613475594,0.0004984923423050482,0.0006426668409204348,-0.00034024981087351643,0.00471304534758207,0.025682671491068596
2007,67,0.013569267230015248,-0.00013693236992492848,-4.0465539543201444e-05,0.0026214981850643426,0.002186692899540518,0.009575025416062278,0.0005502972764259838,0.0006426668409204348,-0.00027722494317993944,0.004808427601623792,0.02750994768433079
2007,70,0.013819237169157712,-0.00013374647094838884,-3.719786692778027e-05,0.0026369012926880106,0.0021977369559240184,0.009656269503541006,0.0005594393504137956,0.0006426668409204348,-0.00024567313712264426,0.004826875165996464,0.02786128478924886
2007,90,0.016622433849424124,-0.0001225006046270335,-1.3159708131779789e-05,0.0027320610025682803,0.0023098590168661847,0.010417991132700075,0.0006173389625741063,0.0006426668409204348,-0.00016369781017762822,0.004978378079557126,0.03116095354569658
2007,95,0.017919326958060262,-0.0001198148837062509,-5.3335924961944414e-06,0.0027776780754691414,0.0023751364391305456,0.010767615667417962,0.0006325757146012932,0.0006426668409204348,-0.0001467746804926097,0.005051459304321303,0.03279805335656204
2008,5,0.008355903650075198,-0.00043004988248161567,-0.0002872530317034395,0.0027226176614572883,0.002040184642133909,0.00802994963685124,0.0007186814346375422,-0.0022873422643007223,-0.0006257973313742441,0.004876368304236301,0.021189993884244283
2008,10,0.009310476496629416,-0.0004126817672888298,-0.00024043266543802313,0.0027820109038208104,0.002081212321102237,0.008475044916443398,0.0007442560300547128,-0.0022873422643007223,-0.0005800605981818046,0.004964028377752069,0.022746908474608498
2008,30,0.011740606359764934,-0.00036178073808435765,-0.00015898870765979374,0.0029197240232360848,0.002185061577124905,0.009425267100732057,0.0008721294625705601,-0.0022873422643007223,-0.0004905826146194731,0.005168585374826064,0.026392169541714132
2008,33,0.012015844398736954,-0.00035692016554153517,-0.0001509255243655866,0.002935568041812539,0.0021983185924450894,0.009525254780863945,0.0008913103522046889,-0.0022873422643007223,-0.0004803283083581407,0.005193186744983116,0.026783409341638354
2008,50,0.013520512263849377,-0.0003242865036221157,-0.00011152552908142159,0.0030266854972481644,0.002274695997568907,0.010057628466979192,0.0010000026673714104,0.0007010910991859289,-0.00042377997207074464,0.005326070523227047,0.02885863780417393
2008,67,0.014900203777849674,-0.00017117607019071038,-7.596779155855086e-05,0.003118266409484604,0.002366542284177474,0.010653400962181231,0.00110869513434813,0.0007010910991859289,-0.00035380392743533694,0.005465871090656549,0.030911668319319525
2008,70,0.015153072798158973,-0.00016151961893944654,-6.948445338303926e-05,0.0031348752238776964,0.0023859631348351544,0.01077561609793673,0.0011278760998872576,0.0007010910991859289,-0.00033775868545364693,0.0054934844555131115,0.03129296625080755
